                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 6 2018                               
                        UCC -dir hadoop-0.14.1 -outdir out/hadoop-0.14.1-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
85,10,27,0,11,4,22,37,48,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/CompressedWritable.java
88,15,40,0,2,1,27,30,33,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/DataInputBuffer.java
92,12,43,0,2,3,29,34,37,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/DataOutputBuffer.java
87,18,23,1,2,5,30,37,46,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/FloatWritable.java
126,12,70,0,4,5,24,33,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/GenericWritable.java
86,17,23,1,2,5,30,37,46,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/IntWritable.java
97,19,24,1,2,5,35,42,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/LongWritable.java
555,84,116,28,7,42,207,256,355,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/MapFile.java
208,31,45,1,6,12,79,97,132,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/MD5Hash.java
36,8,19,1,2,1,6,9,9,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/NullWritable.java
256,40,29,32,5,10,132,147,187,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/ObjectWritable.java
88,10,17,1,9,5,28,42,61,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/retry/RetryInvocationHandler.java
258,34,78,0,8,11,74,93,146,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/retry/RetryPolicies.java
43,1,38,0,1,1,1,3,4,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/retry/RetryPolicy.java
68,3,44,0,3,0,7,10,21,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/retry/RetryProxy.java
2852,389,575,86,23,196,1120,1339,1888,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/SequenceFile.java
102,17,34,1,5,0,25,30,51,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/SetFile.java
581,58,161,15,16,33,211,260,362,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/Text.java
91,12,20,4,3,3,39,45,59,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/TwoDArrayWritable.java
286,38,49,10,5,25,111,141,199,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/UTF8.java
50,8,27,2,4,2,6,12,15,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/VersionedWritable.java
41,6,21,0,2,2,6,10,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/VersionMismatchException.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/VIntWritable.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/VLongWritable.java
41,4,29,0,4,2,1,7,8,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/Writable.java
24,2,19,0,1,0,1,2,3,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableComparable.java
205,28,64,4,3,14,62,79,113,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableComparator.java
63,10,23,1,4,1,16,21,30,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableFactories.java
28,3,21,0,1,0,2,3,4,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableFactory.java
80,11,25,2,4,3,25,32,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableName.java
406,43,139,4,6,30,139,175,224,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/WritableUtils.java
534,53,93,36,25,41,226,292,388,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/Client.java
34,5,17,0,2,1,6,9,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/RemoteException.java
370,49,90,3,13,19,133,165,231,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/RPC.java
682,70,98,29,28,58,323,409,514,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/Server.java
147,15,51,1,7,1,46,54,81,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/SocketChannelOutputStream.java
38,4,28,0,2,1,1,4,6,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/ipc/VersionedProtocol.java
247,28,56,11,10,31,81,122,163,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/BasicTypeSorterBase.java
74,8,54,0,4,6,1,11,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/BufferSorter.java
99,16,32,1,7,4,30,41,51,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/ClusterStatus.java
372,43,124,2,15,26,107,148,205,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Counters.java
246,33,57,0,5,21,79,105,156,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/DefaultJobHistoryParser.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/DisallowedTaskTrackerException.java
37,5,21,0,2,0,5,7,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/FileAlreadyExistsException.java
197,19,43,3,10,16,63,89,135,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/FileInputFormat.java
92,15,33,1,8,5,29,42,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/FileSplit.java
101,14,24,0,8,2,36,46,63,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/HeartbeatResponse.java
59,8,40,0,4,2,2,8,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InputFormat.java
27,4,20,0,1,0,1,2,3,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InputFormatBase.java
42,5,30,0,3,2,1,6,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InputSplit.java
99,11,71,0,3,7,1,11,17,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InterTrackerProtocol.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InvalidFileTypeException.java
63,5,34,0,4,1,13,18,24,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InvalidInputException.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/InvalidJobConfException.java
187,20,32,1,15,9,75,99,135,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/IsolationRunner.java
831,78,191,1,12,41,329,382,562,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobClient.java
741,92,274,0,18,17,222,257,375,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobConf.java
28,2,22,0,1,1,1,3,4,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobConfigurable.java
334,42,103,7,9,16,109,134,189,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/jobcontrol/Job.java
301,39,91,1,5,30,89,124,171,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/jobcontrol/JobControl.java
238,28,20,0,12,16,96,124,190,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobEndNotifier.java
816,51,309,1,16,45,245,306,456,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobHistory.java
1135,111,264,1,21,69,382,472,760,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobInProgress.java
15,3,4,0,1,0,2,3,8,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobPriority.java
129,15,53,1,4,5,37,46,61,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobProfile.java
160,21,70,1,8,10,49,67,69,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobStatus.java
114,17,78,0,3,13,1,17,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobSubmissionProtocol.java
1794,167,435,0,35,119,660,814,1192,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/JobTracker.java
95,12,24,0,6,11,30,47,59,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/KeyValueLineRecordReader.java
37,5,23,0,2,0,4,6,9,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/KeyValueTextInputFormat.java
57,10,23,0,5,1,12,18,24,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/KillJobAction.java
55,9,22,0,5,1,12,18,24,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/KillTaskAction.java
61,9,22,0,4,2,16,22,30,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/LaunchTaskAction.java
95,13,54,0,2,2,16,20,28,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/DoubleValueSum.java
99,11,54,0,2,3,19,24,34,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueMax.java
98,11,54,0,2,3,18,23,33,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueMin.java
95,13,54,0,2,2,16,20,28,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueSum.java
86,11,47,0,2,3,15,20,28,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/StringValueMax.java
86,11,47,0,2,3,15,20,28,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/StringValueMin.java
125,15,56,0,5,6,30,41,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/UniqValueCount.java
113,14,52,0,5,3,26,34,47,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/UserDefinedValueAggregatorDescriptor.java
53,8,37,0,2,4,1,7,8,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregator.java
158,23,55,0,5,13,48,66,80,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorBaseDescriptor.java
87,11,37,0,9,3,15,27,39,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorCombiner.java
67,8,48,0,5,4,1,10,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorDescriptor.java
177,17,73,0,14,8,46,68,87,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorJob.java
83,12,21,0,6,8,22,36,50,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorJobBase.java
61,7,27,0,8,0,11,19,27,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorMapper.java
72,8,34,0,8,4,10,22,30,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorReducer.java
179,21,57,0,6,17,59,82,101,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueHistogram.java
336,38,58,0,15,53,109,177,240,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/FieldSelectionMapReduce.java
38,7,19,0,5,0,4,9,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/HashPartitioner.java
41,6,20,0,8,0,3,11,15,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/IdentityMapper.java
45,8,19,0,9,0,4,13,18,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/IdentityReducer.java
42,8,19,0,8,0,3,11,15,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/InverseMapper.java
56,7,18,0,5,4,13,22,31,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/KeyFieldBasedPartitioner.java
49,9,20,0,9,1,5,15,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/LongSumReducer.java
215,25,84,0,16,10,45,71,106,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java
43,4,20,0,9,0,6,15,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/NullOutputFormat.java
60,12,18,0,13,3,8,24,30,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/RegexMapper.java
53,9,22,1,11,1,5,17,22,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/lib/TokenCountMapper.java
185,21,30,3,16,16,72,104,134,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/LineRecordReader.java
327,52,36,4,12,30,139,181,239,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/LocalJobRunner.java
90,18,22,0,11,1,19,31,50,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapFileOutputFormat.java
157,18,68,0,5,2,29,36,71,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapOutputFile.java
277,23,61,1,12,17,102,131,193,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapOutputLocation.java
45,4,31,0,5,1,1,7,10,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Mapper.java
39,7,22,0,4,0,3,7,10,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapReduceBase.java
32,3,23,0,2,1,1,4,6,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapRunnable.java
53,8,20,0,5,1,10,16,25,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapRunner.java
600,77,74,9,33,45,252,330,449,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapTask.java
44,6,20,0,2,0,11,13,18,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MapTaskRunner.java
69,5,39,0,5,3,12,20,25,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MergeSorter.java
53,4,39,0,1,6,1,8,10,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MRConstants.java
93,13,27,0,4,10,25,39,53,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MultiFileInputFormat.java
129,18,32,0,9,10,41,60,79,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/MultiFileSplit.java
36,5,24,0,4,1,1,6,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/OutputCollector.java
51,7,34,0,4,2,1,7,10,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/OutputFormat.java
102,12,41,0,6,2,20,28,49,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/OutputFormatBase.java
35,3,26,0,3,1,1,5,6,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Partitioner.java
367,33,89,2,13,10,120,143,245,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/PhasedFileSystem.java
166,11,60,0,21,11,42,74,95,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/Application.java
319,28,56,0,17,21,134,172,235,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/BinaryProtocol.java
107,13,75,0,6,10,1,17,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/DownwardProtocol.java
122,13,52,0,6,5,30,41,57,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/OutputHandler.java
88,8,32,0,9,2,22,33,48,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/PipesMapRunner.java
65,7,32,0,6,2,10,18,26,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/PipesPartitioner.java
108,8,29,0,11,6,33,50,71,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/PipesReducer.java
410,29,125,0,27,11,144,182,256,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/Submitter.java
75,8,54,0,4,6,1,11,13,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/pipes/UpwardProtocol.java
64,9,42,0,5,4,3,12,13,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/RecordReader.java
41,5,27,0,5,2,1,8,9,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/RecordWriter.java
45,6,28,0,6,1,1,8,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Reducer.java
1230,156,231,23,46,98,459,603,843,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/ReduceTask.java
49,8,21,0,2,0,12,14,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/ReduceTaskRunner.java
40,7,22,0,4,0,5,9,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/ReinitTrackerAction.java
67,8,39,0,3,3,7,13,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Reporter.java
90,14,59,0,2,12,1,15,17,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/RunningJob.java
40,7,21,0,2,0,6,8,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileAsTextInputFormat.java
63,9,23,0,6,2,15,23,31,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileAsTextRecordReader.java
305,38,91,0,16,17,91,124,176,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileInputFilter.java
58,13,18,2,5,0,13,18,27,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileInputFormat.java
92,16,22,0,13,0,24,37,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileOutputFormat.java
124,21,26,1,7,9,45,61,77,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/SequenceFileRecordReader.java
232,18,75,0,15,9,78,102,139,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/StatusHttpServer.java
456,53,98,8,21,26,170,217,305,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/Task.java
165,9,69,0,6,6,50,62,87,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskCompletionEvent.java
743,77,261,0,13,49,223,285,405,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskInProgress.java
250,24,65,1,6,18,91,115,161,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskLog.java
96,14,25,0,5,5,27,37,57,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskLogAppender.java
137,13,23,0,7,11,42,60,101,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskLogServlet.java
117,12,41,0,7,7,45,59,64,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskReport.java
422,38,99,4,9,26,165,200,285,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskRunner.java
236,19,88,0,7,13,97,117,129,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskStatus.java
2017,177,414,4,51,126,800,977,1426,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskTracker.java
109,16,40,0,6,1,26,33,53,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskTrackerAction.java
184,21,62,1,4,10,59,73,101,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskTrackerStatus.java
82,13,52,0,4,7,2,13,17,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TaskUmbilicalProtocol.java
46,8,20,0,4,1,8,13,18,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TextInputFormat.java
90,13,20,0,11,2,27,40,57,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/mapred/TextOutputFormat.java
187,17,82,0,9,13,42,64,88,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/ContextFactory.java
151,16,51,1,10,8,45,63,84,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/file/FileContext.java
223,30,36,3,14,35,70,119,157,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/ganglia/GangliaContext.java
83,18,11,0,6,6,27,39,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/jvm/EventCounter.java
173,20,17,0,16,23,68,107,136,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/jvm/JvmMetrics.java
95,13,68,0,2,9,1,12,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/MetricsContext.java
42,6,27,0,1,1,4,6,9,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/MetricsException.java
217,19,179,0,1,16,1,18,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/MetricsRecord.java
95,9,45,0,5,2,21,28,41,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/MetricsUtil.java
419,41,135,1,17,21,129,167,243,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/AbstractMetricsContext.java
240,27,134,0,5,4,46,55,79,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/MetricsRecordImpl.java
52,9,23,0,1,4,10,15,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/MetricValue.java
58,7,37,0,1,0,6,7,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/NullContext.java
72,10,37,0,5,2,12,19,25,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/OutputRecord.java
67,7,32,0,5,5,10,20,28,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/spi/Util.java
33,4,25,0,1,1,1,3,4,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/metrics/Updater.java
210,17,112,1,11,7,37,55,81,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/net/DNS.java
645,41,147,10,10,30,282,322,457,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/net/NetworkTopology.java
41,2,32,0,1,4,1,6,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/net/Node.java
121,17,45,5,1,9,38,48,59,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/net/NodeBase.java
136,25,30,0,5,4,47,56,81,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/BinaryRecordInput.java
120,26,26,0,7,3,40,50,68,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/BinaryRecordOutput.java
246,24,106,0,2,11,71,84,116,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/Buffer.java
136,11,62,0,9,8,32,49,63,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/ant/RccTask.java
67,10,30,0,6,0,15,21,27,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/CGenerator.java
96,13,21,0,2,8,35,45,62,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/CodeBuffer.java
53,8,21,0,4,2,9,15,24,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/CodeGenerator.java
66,10,25,0,6,1,17,24,31,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/CppGenerator.java
210,14,86,0,1,9,67,77,110,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/ParseException.java
535,32,18,0,9,40,371,420,485,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/Rcc.java
88,6,18,0,1,27,1,29,64,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/RccConstants.java
833,8,18,0,9,46,451,506,807,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/RccTokenManager.java
457,71,33,0,1,34,183,218,353,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/SimpleCharStream.java
99,11,69,0,1,5,6,12,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/Token.java
151,14,65,0,1,8,36,45,72,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/generated/TokenMgrError.java
50,5,29,0,4,0,6,10,16,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JavaGenerator.java
78,11,22,0,3,0,31,34,45,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JBoolean.java
94,14,21,0,2,0,43,45,59,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JBuffer.java
68,9,20,0,3,0,27,30,39,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JByte.java
69,13,21,0,1,0,23,24,35,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JCompType.java
74,9,20,0,3,1,31,35,45,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JDouble.java
44,6,23,0,1,2,8,11,15,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JField.java
70,6,35,0,3,4,14,21,29,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JFile.java
73,9,20,0,3,0,31,34,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JFloat.java
66,8,21,0,3,0,27,30,37,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JInt.java
70,9,21,0,3,0,29,32,40,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JLong.java
172,18,20,0,1,8,96,105,134,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JMap.java
449,50,25,0,6,37,270,313,374,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JRecord.java
69,9,20,0,3,0,29,32,40,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JString.java
171,35,20,0,1,8,73,82,116,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JType.java
151,19,20,0,3,3,81,87,112,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/compiler/JVector.java
200,24,20,0,6,19,81,106,156,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/CsvRecordInput.java
140,21,20,0,7,3,63,73,99,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/CsvRecordOutput.java
37,2,30,0,1,2,1,4,5,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/Index.java
91,11,43,0,6,3,18,27,37,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/Record.java
46,6,29,0,2,1,5,8,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/RecordComparator.java
120,16,86,0,2,11,4,17,18,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/RecordInput.java
141,16,104,0,4,14,1,19,21,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/RecordOutput.java
490,33,121,1,6,49,194,249,336,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/Utils.java
243,34,21,0,8,8,114,130,188,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/XmlRecordInput.java
248,33,21,0,8,9,137,154,194,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/record/XmlRecordOutput.java
306,53,57,4,21,28,98,147,196,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/tools/Logalyzer.java
869,97,167,0,37,68,321,426,605,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/CopyFiles.java
