                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.17.0 -outdir out/hadoop-0.17.0-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
197,21,32,1,16,10,77,103,144,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/IsolationRunner.java
1401,106,402,3,53,66,522,641,893,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobClient.java
1368,116,825,0,23,16,248,287,427,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobConf.java
28,2,22,0,1,1,1,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobConfigurable.java
364,44,116,8,11,17,116,144,204,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/jobcontrol/Job.java
298,36,91,1,5,30,89,124,171,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/jobcontrol/JobControl.java
238,28,20,0,12,16,96,124,190,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobEndNotifier.java
1026,71,344,1,26,61,296,383,611,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobHistory.java
1768,189,426,2,26,85,631,742,1153,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobInProgress.java
32,3,21,0,1,0,2,3,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobPriority.java
129,15,53,1,4,5,37,46,61,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobProfile.java
223,17,55,0,19,17,73,109,151,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobShell.java
160,21,70,1,8,10,49,67,69,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobStatus.java
144,20,101,0,3,16,1,20,23,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobSubmissionProtocol.java
2326,206,510,3,49,159,883,1091,1610,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/JobTracker.java
91,14,23,0,7,4,27,38,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/ArrayListBackedIterator.java
40,5,21,0,8,0,2,10,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/ComposableInputFormat.java
65,10,40,0,5,5,2,12,15,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/ComposableRecordReader.java
193,18,81,1,13,5,48,66,94,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/CompositeInputFormat.java
149,16,52,1,9,8,40,57,81,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/CompositeInputSplit.java
472,40,139,12,13,22,169,204,293,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/CompositeRecordReader.java
50,6,23,0,5,0,9,14,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/InnerJoinRecordReader.java
114,16,32,0,8,0,38,46,66,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/JoinRecordReader.java
153,20,41,1,10,4,51,65,92,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/MultiFilterRecordReader.java
45,6,23,0,5,0,6,11,16,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/OuterJoinRecordReader.java
93,8,35,1,8,2,25,35,50,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/OverrideRecordReader.java
496,46,84,1,23,24,203,250,366,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/Parser.java
92,12,52,0,3,7,13,23,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/ResetableIterator.java
96,13,21,0,7,4,37,48,62,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/StreamBackedIterator.java
226,22,74,1,9,6,81,96,130,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/TupleWritable.java
206,25,77,5,7,7,57,71,104,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/join/WrappedRecordReader.java
115,18,24,0,5,12,40,57,73,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/KeyValueLineRecordReader.java
56,10,23,0,6,1,8,15,23,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/KeyValueTextInputFormat.java
57,10,23,0,5,1,12,18,24,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/KillJobAction.java
55,9,22,0,5,1,12,18,24,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/KillTaskAction.java
61,9,22,0,4,2,16,22,30,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/LaunchTaskAction.java
95,13,54,0,2,2,16,20,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/DoubleValueSum.java
99,11,54,0,2,3,19,24,34,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueMax.java
98,11,54,0,2,3,18,23,33,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueMin.java
95,13,54,0,2,2,16,20,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/LongValueSum.java
86,11,47,0,2,3,15,20,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/StringValueMax.java
86,11,47,0,2,3,15,20,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/StringValueMin.java
125,15,56,0,5,6,30,41,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/UniqValueCount.java
115,14,52,0,6,3,26,35,49,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/UserDefinedValueAggregatorDescriptor.java
53,8,37,0,2,4,1,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregator.java
160,23,55,0,5,13,48,66,82,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorBaseDescriptor.java
89,11,37,0,9,3,15,27,41,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorCombiner.java
68,8,48,0,5,4,1,10,12,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorDescriptor.java
210,23,76,0,17,7,61,85,111,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorJob.java
88,12,21,0,9,8,22,39,55,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorJobBase.java
65,7,27,0,9,0,11,20,31,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorMapper.java
74,8,34,0,8,4,10,22,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorReducer.java
179,21,57,0,6,17,59,82,101,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/aggregate/ValueHistogram.java
337,38,58,0,13,53,109,175,241,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/FieldSelectionMapReduce.java
35,6,19,0,3,0,4,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/HashPartitioner.java
39,5,20,0,6,0,3,9,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/IdentityMapper.java
43,7,19,0,7,0,4,11,17,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/IdentityReducer.java
39,6,19,0,6,0,3,9,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/InverseMapper.java
54,7,18,0,3,4,13,20,29,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/KeyFieldBasedPartitioner.java
50,9,20,0,8,1,5,14,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/LongSumReducer.java
230,21,126,0,13,9,44,66,83,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/MultipleOutputFormat.java
52,6,21,0,9,1,5,15,25,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/MultipleSequenceFileOutputFormat.java
48,6,21,0,9,1,5,15,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/MultipleTextOutputFormat.java
252,31,85,0,14,11,61,86,136,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java
42,5,20,0,7,0,6,13,17,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/NullOutputFormat.java
57,9,18,0,11,3,8,22,30,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/RegexMapper.java
52,8,22,1,9,1,5,15,22,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/lib/TokenCountMapper.java
243,21,60,2,12,21,88,121,162,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/LineRecordReader.java
405,58,43,4,14,31,175,220,304,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/LocalJobRunner.java
113,20,24,0,15,1,29,45,69,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapFileOutputFormat.java
183,22,64,0,5,3,32,40,97,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapOutputFile.java
209,22,49,1,12,14,73,99,138,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapOutputLocation.java
157,5,142,0,6,1,1,8,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Mapper.java
42,7,25,0,4,0,3,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapReduceBase.java
48,4,36,0,2,1,1,4,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapRunnable.java
54,9,20,0,3,1,10,14,25,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapRunner.java
1094,94,153,19,42,118,451,611,847,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapTask.java
44,6,20,0,2,0,11,13,18,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapTaskRunner.java
51,9,17,0,1,0,14,15,25,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MapTaskStatus.java
80,5,39,0,5,5,16,26,36,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MergeSorter.java
62,7,42,0,1,9,1,11,13,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MRConstants.java
102,12,29,0,6,11,26,43,61,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MultiFileInputFormat.java
146,20,32,0,10,9,51,70,94,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/MultiFileSplit.java
41,4,32,0,2,1,1,4,5,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/OutputCollector.java
76,7,59,0,4,2,1,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/OutputFormat.java
113,13,46,0,6,3,20,29,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/OutputFormatBase.java
35,3,24,0,3,0,3,6,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/OutputLogFilter.java
47,3,40,0,1,1,1,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Partitioner.java
175,12,61,0,21,12,45,78,102,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/Application.java
337,32,59,0,17,22,136,175,246,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/BinaryProtocol.java
117,15,81,0,6,12,1,19,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/DownwardProtocol.java
124,14,52,0,6,5,30,41,58,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/OutputHandler.java
89,8,32,0,9,2,22,33,49,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/PipesMapRunner.java
69,8,32,0,6,2,10,18,29,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/PipesPartitioner.java
111,8,30,0,11,6,33,50,73,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/PipesReducer.java
423,29,128,0,29,12,148,189,266,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/Submitter.java
75,8,54,0,4,6,1,11,13,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/pipes/UpwardProtocol.java
84,8,65,0,3,4,3,10,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/RecordReader.java
51,6,38,0,3,2,1,6,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/RecordWriter.java
196,8,178,0,5,1,1,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Reducer.java
1684,208,351,20,52,133,576,761,1125,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/ReduceTask.java
49,8,21,0,2,0,12,14,20,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/ReduceTaskRunner.java
137,25,17,0,7,7,55,69,95,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/ReduceTaskStatus.java
40,7,22,0,4,0,5,9,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/ReinitTrackerAction.java
82,7,56,0,2,3,7,12,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Reporter.java
140,15,107,0,2,13,1,16,18,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/RunningJob.java
140,15,39,1,13,9,42,64,86,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileAsBinaryInputFormat.java
45,8,21,0,3,0,6,9,16,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileAsTextInputFormat.java
82,14,23,0,6,3,23,32,45,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileAsTextRecordReader.java
311,40,91,0,17,17,91,125,180,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileInputFilter.java
62,13,18,2,7,0,13,20,31,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileInputFormat.java
124,19,34,0,14,1,32,47,71,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileOutputFormat.java
128,22,26,1,7,9,45,61,80,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/SequenceFileRecordReader.java
480,58,105,3,18,41,192,251,317,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/StatusHttpServer.java
602,57,112,8,30,40,225,295,433,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Task.java
184,12,76,1,6,7,56,69,96,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskCompletionEvent.java
809,90,288,0,14,52,241,307,431,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskInProgress.java
337,30,99,1,6,20,117,143,208,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskLog.java
96,14,25,0,5,5,27,37,57,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskLogAppender.java
214,17,31,0,8,13,77,98,166,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskLogServlet.java
117,12,41,0,7,7,45,59,64,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskReport.java
498,45,102,6,13,32,192,237,351,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskRunner.java
360,37,121,0,10,15,131,156,202,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskStatus.java
2390,202,446,4,60,168,940,1168,1742,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskTracker.java
109,16,40,0,6,1,26,33,53,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskTrackerAction.java
198,18,66,1,4,12,67,83,114,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskTrackerStatus.java
97,14,66,0,4,8,2,14,17,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TaskUmbilicalProtocol.java
52,9,20,0,6,1,8,15,23,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TextInputFormat.java
127,15,26,0,12,8,38,58,86,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/TextOutputFormat.java
187,17,82,0,9,13,42,64,88,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/ContextFactory.java
151,16,51,1,10,8,45,63,84,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/file/FileContext.java
223,30,36,3,14,35,70,119,157,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/ganglia/GangliaContext.java
94,17,23,0,6,6,27,39,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/jvm/EventCounter.java
186,19,30,0,16,23,70,109,137,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/jvm/JvmMetrics.java
95,13,68,0,2,9,1,12,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/MetricsContext.java
42,6,27,0,1,1,4,6,9,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/MetricsException.java
217,19,179,0,1,16,1,18,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/MetricsRecord.java
95,9,45,0,5,2,21,28,41,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/MetricsUtil.java
419,41,135,1,17,21,129,167,243,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/AbstractMetricsContext.java
240,27,134,0,5,4,46,55,79,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/MetricsRecordImpl.java
52,9,23,0,1,4,10,15,20,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/MetricValue.java
58,7,37,0,1,0,6,7,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/NullContext.java
83,13,40,0,3,3,13,19,30,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/NullContextWithUpdateThread.java
72,10,37,0,5,2,12,19,25,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/OutputRecord.java
67,7,32,0,5,5,10,20,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/spi/Util.java
33,4,25,0,1,1,1,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/Updater.java
84,7,34,0,6,0,23,29,43,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/util/MBeanUtil.java
76,7,45,0,2,3,14,19,24,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/util/MetricsIntValue.java
90,11,50,0,2,3,17,22,29,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/util/MetricsTimeVaryingInt.java
172,22,70,2,2,9,50,61,80,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/metrics/util/MetricsTimeVaryingRate.java
210,17,112,1,11,7,37,55,81,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/DNS.java
42,2,35,0,2,1,1,4,5,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/DNSToSwitchMapping.java
350,27,177,0,17,13,68,98,146,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/NetUtils.java
657,41,150,10,9,34,285,328,466,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/NetworkTopology.java
47,2,35,0,1,7,1,9,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/Node.java
134,20,48,5,1,9,44,54,66,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/NodeBase.java
139,9,22,2,9,17,53,79,108,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/ScriptBasedMapping.java
151,18,74,0,9,2,30,41,59,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/SocketInputStream.java
360,49,110,4,14,20,107,141,201,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/SocketIOWithTimeout.java
146,16,65,0,9,2,34,45,65,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/SocketOutputStream.java
161,23,43,0,10,6,51,67,95,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/SocksSocketFactory.java
122,16,46,0,8,0,32,40,60,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/net/StandardSocketFactory.java
136,25,30,0,5,4,47,56,81,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/BinaryRecordInput.java
120,26,26,0,7,3,40,50,68,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/BinaryRecordOutput.java
246,24,106,0,2,11,71,84,116,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/Buffer.java
136,11,62,0,9,8,32,49,63,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/ant/RccTask.java
67,10,30,0,6,0,15,21,27,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/CGenerator.java
96,13,21,0,2,8,35,45,62,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/CodeBuffer.java
53,8,21,0,4,2,9,15,24,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/CodeGenerator.java
44,6,23,0,4,7,2,13,15,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/Consts.java
68,10,25,0,6,1,19,26,33,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/CppGenerator.java
210,14,86,0,1,9,67,77,110,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/ParseException.java
535,32,18,0,9,39,372,420,485,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/Rcc.java
88,6,18,0,1,27,1,29,64,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/RccConstants.java
833,8,18,0,9,46,451,506,807,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/RccTokenManager.java
439,67,25,0,1,34,179,214,347,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/SimpleCharStream.java
99,11,69,0,1,5,6,12,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/Token.java
151,14,65,0,1,8,36,45,72,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/generated/TokenMgrError.java
50,5,29,0,4,0,6,10,16,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JavaGenerator.java
92,15,22,0,1,0,38,39,55,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JBoolean.java
103,17,21,0,1,0,47,48,65,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JBuffer.java
80,12,20,0,1,0,34,35,48,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JByte.java
72,14,21,0,1,0,23,24,37,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JCompType.java
89,15,20,0,1,1,38,40,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JDouble.java
44,6,23,0,1,2,8,11,15,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JField.java
70,6,35,0,3,4,14,21,29,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JFile.java
86,13,20,0,1,0,38,39,53,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JFloat.java
80,13,21,0,1,0,34,35,46,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JInt.java
84,13,21,0,1,0,36,37,50,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JLong.java
229,28,20,0,2,8,113,123,181,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JMap.java
802,69,78,0,5,44,440,489,655,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JRecord.java
83,14,20,0,1,0,36,37,49,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JString.java
222,46,35,1,2,11,84,97,141,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JType.java
197,27,20,0,2,4,95,101,150,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/compiler/JVector.java
200,24,20,0,6,19,81,106,156,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/CsvRecordInput.java
140,21,20,0,7,3,63,73,99,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/CsvRecordOutput.java
37,2,30,0,1,2,1,4,5,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/Index.java
98,15,41,0,3,2,26,31,42,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/FieldTypeInfo.java
83,12,34,0,4,2,24,30,37,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/MapTypeID.java
151,19,73,0,5,1,39,45,59,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/RecordTypeInfo.java
151,15,43,0,5,5,51,61,93,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/StructTypeID.java
102,12,43,0,3,20,17,40,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/TypeID.java
96,5,26,0,4,0,42,46,65,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/Utils.java
66,10,28,0,3,1,18,22,28,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/meta/VectorTypeID.java
91,11,43,0,6,3,18,27,37,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/Record.java
46,6,29,0,2,1,5,8,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/RecordComparator.java
120,16,86,0,2,11,4,17,18,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/RecordInput.java
141,16,104,0,4,14,1,19,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/RecordOutput.java
490,33,121,1,6,49,194,249,336,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/Utils.java
243,34,21,0,8,8,114,130,188,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/XmlRecordInput.java
248,33,21,0,8,9,137,154,194,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/record/XmlRecordOutput.java
401,37,152,0,13,16,117,146,212,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/security/UnixUserGroupInformation.java
82,11,31,0,7,5,15,27,40,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/security/UserGroupInformation.java
313,50,57,4,29,28,98,155,206,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/tools/Logalyzer.java
1044,92,140,1,34,80,434,548,812,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/CopyFiles.java
51,7,21,1,1,0,16,17,23,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/Daemon.java
89,12,33,0,3,1,24,28,44,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/DiskChecker.java
243,18,126,0,15,3,49,67,99,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/GenericOptionsParser.java
70,9,40,0,3,0,11,14,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/GenericsUtil.java
86,11,18,1,4,8,29,41,57,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/util/HostsFileReader.java
